연번,시도명,시군구명,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식횡단보도유무,경도,위도,보행등유무,음향신호기설치여부,보행자작동신호기유무,데이터기준일자
24583,서울특별시,성동구,성동구 용답동 178제,06-0000023957,이단(화살표없음),N,37.57271071,127.0381873,Y,Y,N,2026-03-20
24584,서울특별시,성동구,성동구 용답동 178제,06-0000037889,일단(화살표있음),N,37.57281602,127.038208,N,N,N,2026-03-20
24585,서울특별시,성동구,성동구 용답동 180제,06-0000014413,이단(화살표있음),N,37.56326929,127.0560662,N,N,N,2026-03-20
24586,서울특별시,성동구,성동구 용답동 180제,06-0000010292,이단(화살표있음),N,37.56264047,127.0558083,N,N,N,2026-03-20
24587,서울특별시,성동구,성동구 용답동 180제,06-0000015772,일단(화살표없음),N,37.56386865,127.0563011,Y,Y,N,2026-03-20
24588,서울특별시,성동구,성동구 용답동 180제,06-0000035786,일단(화살표없음),N,37.56305824,127.0560743,N,N,N,2026-03-20
24589,서울특별시,성동구,성동구 용답동 182-9천,06-0000026550,이단(화살표있음),N,37.56247695,127.0558941,N,N,N,2026-03-20
24590,서울특별시,성동구,성동구 용답동 223-19 제,06-0000026546,이단(화살표있음),N,37.56198613,127.0573352,Y,Y,N,2026-03-20
24591,서울특별시,성동구,성동구 용답동 223-5 대,06-0000026553,일단(화살표없음),N,37.56114456,127.0569138,N,N,N,2026-03-20
24592,서울특별시,성동구,성동구 용답동 223-7제,06-0000026547,이단(화살표있음),N,37.56184104,127.0574018,Y,Y,N,2026-03-20
24593,서울특별시,성동구,성동구 용답동 223-7제,06-0000003553,이단(화살표있음),N,37.56122757,127.0570515,Y,Y,Y,2026-03-20
24594,서울특별시,성동구,성동구 용답동 223-7제,06-0000026552,일단(화살표없음),N,37.56151153,127.0573372,N,N,N,2026-03-20
24595,서울특별시,성동구,성동구 용답동 224-1도,06-0000009702,이단(화살표있음),N,37.56255702,127.0580627,Y,Y,N,2026-03-20
24596,서울특별시,성동구,성동구 용답동 224-1도,06-0000009703,일단(화살표없음),N,37.56200862,127.0593568,N,N,N,2026-03-20
24597,서울특별시,성동구,성동구 용답동 224-1도,06-0000002004,이단(화살표있음),N,37.56266213,127.0578536,Y,Y,N,2026-03-20
24598,서울특별시,성동구,성동구 용답동 224-2도,06-0000009706,이단(화살표있음),N,37.56184059,127.0609696,Y,Y,N,2026-03-20
24599,서울특별시,성동구,성동구 용답동 224-2도,06-0000009708,일단(화살표없음),N,37.56150176,127.0628722,N,N,N,2026-03-20
24600,서울특별시,성동구,성동구 용답동 224-2도,06-0000009707,일단(화살표없음),N,37.56173581,127.0610879,N,N,N,2026-03-20
24601,서울특별시,성동구,성동구 용답동 224-3도,06-0000051491,이단(화살표있음),N,37.56126134,127.0645652,Y,Y,N,2026-03-20
24602,서울특별시,성동구,성동구 용답동 224-4도,06-0000012655,일단(화살표없음),N,37.56039586,127.0704672,N,N,N,2026-03-20
24603,서울특별시,성동구,성동구 용답동 224-4도,06-0000012650,이단(화살표있음),N,37.56073436,127.06816,N,N,N,2026-03-20
24604,서울특별시,성동구,성동구 용답동 224-4도,06-0000023612,일단(화살표없음),N,37.56050725,127.0698249,N,N,N,2026-03-20
24605,서울특별시,성동구,성동구 용답동 224-4도,06-0000012653,일단(화살표없음),N,37.56057614,127.0694061,N,N,N,2026-03-20
24606,서울특별시,성동구,성동구 용답동 224-4도,06-0000012299,이단(화살표있음),N,37.56100646,127.0667261,Y,Y,N,2026-03-20
24607,서울특별시,성동구,성동구 용답동 224-4도,06-0000012293,일단(화살표없음),N,37.56096585,127.0664353,N,N,N,2026-03-20
24608,서울특별시,성동구,성동구 용답동 238-17도,06-0000054363,일단(화살표없음),N,37.55839311,127.0674738,N,N,N,2026-03-20
24609,서울특별시,성동구,성동구 용답동 238-6대,06-0000054633,일단(화살표없음),N,37.55815756,127.0677759,N,N,N,2026-03-20
24610,서울특별시,성동구,성동구 용답동 238-7대,06-0000054634,이단(화살표없음),N,37.55810108,127.0678699,N,N,N,2026-03-20
24611,서울특별시,성동구,성동구 용답동 239-1도,06-0000041503,일단(화살표없음),N,37.56113326,127.0583893,N,N,N,2026-03-20
24612,서울특별시,성동구,성동구 용답동 239-1도,06-0000041504,일단(화살표없음),N,37.56098478,127.0588668,N,N,N,2026-03-20
24613,서울특별시,성동구,성동구 용답동 239-4도,06-0000054605,일단(화살표없음),N,37.5599333,127.0690689,N,N,N,2026-03-20
24614,서울특별시,성동구,성동구 용답동 239-7 도,06-0000012031,이단(화살표있음),N,37.56083216,127.0644303,Y,Y,N,2026-03-20
24615,서울특별시,성동구,성동구 용답동 239-7 도,06-0000026448,일단(화살표없음),N,37.5611637,127.0641304,N,N,N,2026-03-20
24616,서울특별시,성동구,성동구 용답동 239-8 도,06-0000041798,일단(화살표없음),N,37.55993604,127.0695657,N,N,N,2026-03-20
24617,서울특별시,성동구,성동구 용답동 454-2대,06-0000041799,일단(화살표없음),-,37.56005125,127.0696204,N,N,N,2026-03-20
24618,서울특별시,성동구,성동구 용답동 472-2도,06-0000012301,이단(화살표없음),N,37.56112379,127.066755,Y,Y,N,2026-03-20
24619,서울특별시,성동구,성동구 용답동 524-1도,06-0000013705,이단(화살표있음),N,37.56968264,127.0488409,Y,Y,N,2026-03-20
24620,서울특별시,성동구,성동구 응봉동 10-115도,06-0000044537,일단(화살표없음),N,37.55390137,127.034777,N,N,N,2026-03-20
24621,서울특별시,성동구,성동구 응봉동 10-115도,06-0000051759,일단(화살표없음),N,37.55444062,127.0339715,Y,Y,N,2026-03-20
24622,서울특별시,성동구,성동구 응봉동 10-115도,06-0000025825,이단(화살표있음),N,37.55430549,127.0340741,Y,Y,N,2026-03-20
24623,서울특별시,성동구,성동구 응봉동 10-115도,06-0000025826,이단(화살표없음),N,37.55416686,127.0341957,N,N,N,2026-03-20
24624,서울특별시,성동구,성동구 응봉동 10-115도,06-0000025827,이단(화살표있음),N,37.5543007,127.0344572,Y,Y,N,2026-03-20
24625,서울특별시,성동구,성동구 응봉동 124-2도,06-0000011902,일단(화살표없음),N,37.55384602,127.0335339,N,N,N,2026-03-20
24626,서울특별시,성동구,성동구 응봉동 134-103도,06-0000011903,이단(화살표있음),N,37.55367889,127.0335654,Y,Y,N,2026-03-20
24627,서울특별시,성동구,성동구 응봉동 15-2도,06-0000015660,일단(화살표없음),N,37.55454385,127.036039,N,N,N,2026-03-20
24628,서울특별시,성동구,성동구 응봉동 15-2도,06-0000011896,일단(화살표있음),N,37.55422756,127.0362516,N,N,N,2026-03-20
24629,서울특별시,성동구,성동구 응봉동 15-2도,06-0000011895,일단(화살표없음),N,37.55428815,127.0361378,N,N,N,2026-03-20
24630,서울특별시,성동구,성동구 응봉동 190-6 도,06-0000010047,일단(화살표없음),N,37.55071115,127.0332072,N,N,N,2026-03-20
24631,서울특별시,성동구,성동구 응봉동 200-11 수,06-0000010881,일단(화살표없음),N,37.54983671,127.0304104,N,N,N,2026-03-20
24632,서울특별시,성동구,성동구 응봉동 200-2도,06-0000010882,일단(화살표없음),N,37.54983323,127.0308217,N,N,N,2026-03-20
24633,서울특별시,성동구,성동구 응봉동 205-6구,06-0000027025,일단(화살표있음),N,37.55002711,127.0325873,N,N,N,2026-03-20
24634,서울특별시,성동구,성동구 응봉동 218-6도,06-0000026562,일단(화살표없음),N,37.55144195,127.0351751,N,N,N,2026-03-20
24635,서울특별시,성동구,성동구 응봉동 218-6도,06-0000026560,일단(화살표없음),N,37.5514815,127.0353774,N,N,N,2026-03-20
24636,서울특별시,성동구,성동구 응봉동 224-5도,06-0000010048,이단(화살표있음),N,37.5520736,127.0341859,N,N,N,2026-03-20
24637,서울특별시,성동구,성동구 응봉동 276-1 도,06-0000011893,일단(화살표있음),N,37.55371112,127.0370112,N,N,N,2026-03-20
24638,서울특별시,성동구,성동구 응봉동 276-1 도,06-0000019245,일단(화살표없음),N,37.55342828,127.0377521,N,N,N,2026-03-20
24639,서울특별시,성동구,성동구 응봉동 3-10 철,06-0000037660,일단(화살표없음),N,37.55124133,127.0351677,N,N,N,2026-03-20
24640,서울특별시,성동구,성동구 응봉동 3-11 철,06-0000041534,일단(화살표없음),N,37.55098225,127.0350164,N,N,N,2026-03-20
24641,서울특별시,성동구,성동구 응봉동 3-2철,06-0000026564,일단(화살표없음),N,37.55133932,127.0355699,N,N,N,2026-03-20
24642,서울특별시,성동구,성동구 응봉동 3-2철,06-0000019246,일단(화살표없음),N,37.5519568,127.0363657,N,N,N,2026-03-20
24643,서울특별시,성동구,성동구 응봉동 3-2철,06-0000019247,일단(화살표없음),N,37.55175873,127.0360469,N,N,N,2026-03-20
24644,서울특별시,성동구,성동구 응봉동 3-2철,06-0000026563,일단(화살표없음),N,37.55139548,127.0355262,N,N,N,2026-03-20
24645,서울특별시,성동구,성동구 응봉동 3-2철,06-0000019244,일단(화살표없음),Y,37.55338818,127.0384171,Y,N,N,2026-03-20
24646,서울특별시,성동구,성동구 응봉동 산3-12임,06-0000010883,이단(화살표있음),N,37.54997954,127.0308804,Y,Y,N,2026-03-20
24647,서울특별시,성동구,성동구 응봉동 산8-14도,06-0000050183,일단(화살표없음),N,37.54946322,127.0296847,N,N,N,2026-03-20
24648,서울특별시,성동구,성동구 하왕십리동 ,06-0000044862,일단(화살표없음),-,37.5679072,127.0265759,N,N,N,2026-03-20
24649,서울특별시,성동구,성동구 하왕십리동 ,06-0000044863,일단(화살표없음),-,37.56783991,127.026612,N,N,N,2026-03-20
24650,서울특별시,성동구,성동구 하왕십리동 1000-22도,06-0000011090,일단(화살표없음),N,37.55874183,127.0236309,N,N,N,2026-03-20
24651,서울특별시,성동구,성동구 하왕십리동 1000-342도,06-0000029080,이단(화살표있음),N,37.55799784,127.0242108,Y,Y,N,2026-03-20
24652,서울특별시,성동구,성동구 하왕십리동 1000-342도,06-0000015624,일단(화살표없음),N,37.55814699,127.0238715,N,N,N,2026-03-20
24747,서울특별시,성동구,성동구 행당동 10도,06-0000043677,일단(화살표없음),Y,37.56196818,127.0415787,N,N,N,2026-03-20
24653,서울특별시,성동구,성동구 하왕십리동 1000-414 도,06-0000011086,이단(화살표있음),N,37.56073319,127.0238395,Y,Y,N,2026-03-20
24654,서울특별시,성동구,성동구 하왕십리동 1000-414 도,06-0000011087,일단(화살표없음),N,37.56058538,127.0236715,N,N,N,2026-03-20
24655,서울특별시,성동구,성동구 하왕십리동 1000-414 도,06-0000045624,이단(화살표있음),N,37.56049133,127.0238068,Y,Y,N,2026-03-20
24656,서울특별시,성동구,성동구 하왕십리동 1000-620 도,06-0000027060,이단(화살표있음),N,37.55883593,127.023754,Y,N,N,2026-03-20
24657,서울특별시,성동구,성동구 하왕십리동 1000-674 도,06-0000011089,일단(화살표없음),N,37.55925989,127.0236698,N,N,N,2026-03-20
24658,서울특별시,성동구,성동구 하왕십리동 1026-2 도,06-0000045632,일단(화살표없음),N,37.56036853,127.0255954,N,N,N,2026-03-20
24659,서울특별시,성동구,성동구 하왕십리동 1026-2 도,06-0000045629,일단(화살표없음),N,37.56014864,127.0264702,N,N,N,2026-03-20
24660,서울특별시,성동구,성동구 하왕십리동 1039-95도,06-0000045633,일단(화살표없음),N,37.56072875,127.0250734,N,N,N,2026-03-20
24661,서울특별시,성동구,성동구 하왕십리동 1051-1 도,06-0000045634,일단(화살표없음),N,37.56164403,127.0251477,N,N,N,2026-03-20
24662,서울특별시,성동구,성동구 하왕십리동 1051-1 도,06-0000036012,일단(화살표없음),N,37.56190666,127.0248636,N,N,N,2026-03-20
24663,서울특별시,성동구,성동구 하왕십리동 1051-1 도,06-0000045635,일단(화살표없음),N,37.56174607,127.0250879,N,N,N,2026-03-20
24664,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000024836,이단(화살표있음),N,37.55835616,127.0258648,N,N,N,2026-03-20
24665,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000024831,이단(화살표있음),N,37.55797885,127.0244181,Y,Y,N,2026-03-20
24666,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000045631,일단(화살표없음),N,37.5601054,127.0266784,N,N,N,2026-03-20
24667,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000045628,일단(화살표없음),N,37.56004873,127.0264448,N,N,N,2026-03-20
24668,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000045626,이단(화살표있음),N,37.55967614,127.0257824,N,N,N,2026-03-20
24669,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000045630,일단(화살표없음),Y,37.56028666,127.026953,N,N,N,2026-03-20
24670,서울특별시,성동구,성동구 하왕십리동 1063 도,06-0000024837,일단(화살표없음),N,37.55965788,127.0256271,N,N,N,2026-03-20
24671,서울특별시,성동구,성동구 하왕십리동 1066 대,06-0000043264,일단(화살표없음),N,37.56702608,127.0292002,N,N,N,2026-03-20
24672,서울특별시,성동구,성동구 하왕십리동 1066-3 도,06-0000041507,일단(화살표없음),Y,37.56817174,127.0258694,N,N,N,2026-03-20
24673,서울특별시,성동구,성동구 하왕십리동 1066-3 도,06-0000041505,일단(화살표없음),Y,37.56956247,127.0262029,N,N,N,2026-03-20
24674,서울특별시,성동구,성동구 하왕십리동 1066-3 도,06-0000040804,이단(화살표있음),Y,37.56895212,127.025958,N,N,N,2026-03-20
24675,서울특별시,성동구,성동구 하왕십리동 1068 학,06-0000049982,일단(화살표없음),N,37.56723227,127.027941,N,N,N,2026-03-20
24676,서울특별시,성동구,성동구 하왕십리동 1068 학,06-0000049983,일단(화살표없음),N,37.56726798,127.0277232,N,N,N,2026-03-20
24677,서울특별시,성동구,성동구 하왕십리동 1070 대,06-0000044877,일단(화살표없음),N,37.56538682,127.0279442,N,N,N,2026-03-20
24678,서울특별시,성동구,성동구 하왕십리동 1070 대,06-0000044855,일단(화살표없음),N,37.56721141,127.0264702,N,N,N,2026-03-20
24679,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044881,일단(화살표없음),N,37.56533718,127.0288009,N,N,N,2026-03-20
24680,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044864,일단(화살표없음),N,37.56555737,127.0258587,N,N,N,2026-03-20
24681,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044868,일단(화살표없음),N,37.56557892,127.0251448,N,N,N,2026-03-20
24682,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044880,일단(화살표없음),N,37.56525307,127.0287354,N,N,N,2026-03-20
24683,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044878,일단(화살표없음),N,37.56528853,127.0280639,N,N,N,2026-03-20
24684,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044876,일단(화살표없음),N,37.56533799,127.0278374,N,N,N,2026-03-20
24685,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044874,일단(화살표없음),N,37.56540125,127.025939,N,N,N,2026-03-20
24686,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044866,일단(화살표없음),Y,37.56655966,127.0258592,N,N,N,2026-03-20
24687,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000040807,일단(화살표없음),Y,37.5673119,127.0258689,Y,Y,N,2026-03-20
24688,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044865,일단(화살표없음),Y,37.56597336,127.0258592,N,N,N,2026-03-20
24689,서울특별시,성동구,성동구 하왕십리동 1070-10 도,06-0000044867,일단(화살표없음),N,37.56543966,127.0257687,N,N,N,2026-03-20
24690,서울특별시,성동구,성동구 하왕십리동 1070-5 종,06-0000043567,일단(화살표없음),N,37.56703958,127.0276542,N,N,N,2026-03-20
24691,서울특별시,성동구,성동구 하왕십리동 1071 대,06-0000041779,일단(화살표없음),N,37.56062616,127.0239872,Y,Y,N,2026-03-20
24692,서울특별시,성동구,성동구 하왕십리동 1071-4 도,06-0000045627,일단(화살표없음),N,37.56008604,127.0263454,N,N,N,2026-03-20
24693,서울특별시,성동구,성동구 하왕십리동 1071-4 도,06-0000045622,일단(화살표없음),N,37.55964173,127.024005,N,N,N,2026-03-20
24694,서울특별시,성동구,성동구 하왕십리동 1071-4 도,06-0000045621,일단(화살표없음),N,37.55955155,127.0239829,N,N,N,2026-03-20
24695,서울특별시,성동구,성동구 하왕십리동 242-237도,06-0000013189,일단(화살표없음),N,37.56769627,127.0302978,N,N,N,2026-03-20
24696,서울특별시,성동구,성동구 하왕십리동 251-92대,06-0000044860,일단(화살표없음),-,37.56800143,127.029277,N,N,N,2026-03-20
24697,서울특별시,성동구,성동구 하왕십리동 255-66대,06-0000044859,일단(화살표없음),-,37.56753749,127.0292414,N,N,N,2026-03-20
24698,서울특별시,성동구,성동구 하왕십리동 255-66대,06-0000044858,일단(화살표없음),-,37.56746431,127.0292889,N,N,N,2026-03-20
